  -8.8760400e-01
  -9.1384900e-01
  -8.8623000e-01
  -8.8012700e-01
  -9.3063400e-01
  -9.0652500e-01
  -9.0255700e-01
  -9.1751100e-01
  -9.4772300e-01
  -9.7518900e-01
  -9.3811000e-01
  -9.4604500e-01
  -9.5199600e-01
  -9.3689000e-01
  -9.5977800e-01
  -9.3536400e-01
  -8.7814300e-01
  -8.7036100e-01
  -9.0789800e-01
  -9.0362500e-01
  -8.8394200e-01
  -9.3689000e-01
  -9.1461200e-01
  -9.1461200e-01
  -8.9279200e-01
  -9.3154900e-01
  -9.0393100e-01
  -8.8623000e-01
  -8.7753300e-01
  -9.0683000e-01
  -9.0255700e-01
  -9.2529300e-01
  -9.1400100e-01
  -8.7570200e-01
  -9.1583300e-01
  -9.2117300e-01
  -8.7844800e-01
  -8.5037200e-01
  -8.5067700e-01
  -8.0734300e-01
  -8.6792000e-01
  -8.1832900e-01
  -8.4350600e-01
  -8.4045400e-01
  -8.6181600e-01
  -8.7066700e-01
  -8.8729900e-01
  -9.1323900e-01
  -8.8714600e-01
  -8.6013800e-01
  -8.8790900e-01
  -9.0423600e-01
  -8.8058500e-01
  -8.4701500e-01
  -8.9752200e-01
  -8.8363600e-01
  -8.6196900e-01
  -8.6013800e-01
  -8.3297700e-01
  -8.7402300e-01
  -8.5189800e-01
  -8.8668800e-01
  -9.4360400e-01
  -9.0637200e-01
  -9.2422500e-01
  -9.6221900e-01
  -9.3292200e-01
  -9.1247600e-01
  -9.1430700e-01
  -9.0667700e-01
  -9.1827400e-01
  -9.1674800e-01
  -9.2224100e-01
  -8.8928200e-01
  -9.0316800e-01
  -9.0469400e-01
  -8.5647600e-01
  -8.7585400e-01
  -8.5067700e-01
  -8.6135900e-01
  -8.6990400e-01
  -8.7570200e-01
  -9.1278100e-01
  -8.6135900e-01
  -8.6044300e-01
  -8.7081900e-01
  -8.8836700e-01
  -8.5815400e-01
  -9.0744000e-01
  -8.3068800e-01
  -8.2168600e-01
  -8.4167500e-01
  -8.2199100e-01
  -8.8333100e-01
  -8.8363600e-01
